in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,End_tutorial.keys,End_tutorial.rt,Tutorial_loop.thisRepN,Tutorial_loop.thisTrialN,Tutorial_loop.thisN,Tutorial_loop.thisIndex,Tutorial_loop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Input_selection.rt,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_5/img_17th_c._monastery_dining_table_2010_samsung_40_uhd_smart_tv_2011_2013_gray.jpg,n04379243_0,n04405907_5,fixed,0.74843,n04405907_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04405907_5/img_17th_c._monastery_dining_table_2010_samsung_40_uhd_smart_tv_2011_2013-3_gray.png,foreground,same as foreground,n04379243_0,n04405907_5,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,right,Experiments/experiment_46/100.jpg,Experiments/experiment_46/101.jpg,Experiments/experiment_46/102.jpg,Experiments/experiment_46/103.jpg,,,left,"[""right""]",False,,0.0,0.0,25.0,25.0,25.0,1.0,[1.2203999999985626],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02818832_3/img_b02_piano_b05_ccm_contemporary_bed_max2013_2009_gray.jpg,n03928116_0,n02818832_3,flexible,0.740265,n04379243_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n04379243_8/img_quatre_dining_table_glass_table_2002-3_gray.png,random,fixed,n03928116_0,n02818832_3,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_46/104.jpg,Experiments/experiment_46/105.jpg,Experiments/experiment_46/106.jpg,Experiments/experiment_46/107.jpg,,,right,"[""left""]",False,,0.0,0.0,26.0,26.0,26.0,1.0,[1.423699999995506],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02933112_4/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_buffet_2008_gray.jpg,n02818832_0,n02933112_4,fixed,0.707269,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02883344_15/img_microwave_box_microwave_box_2015-3_gray.png,random,flexible,n02818832_0,n02933112_4,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,right,Experiments/experiment_46/108.jpg,Experiments/experiment_46/109.jpg,Experiments/experiment_46/110.jpg,Experiments/experiment_46/111.jpg,,,left,"[""left""]",False,,0.0,0.0,27.0,27.0,27.0,1.0,[2.0843000000044185],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04405907_5/img_glass_table_samsung_40_uhd_smart_tv_2011_2009_gray.jpg,n04379243_8,n04405907_5,fixed,0.744363,n02883344_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_0/img_vray_004_b03_box_2004-3_gray.png,random,fixed,n04379243_8,n04256520_4,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,random,right,Experiments/experiment_46/112.jpg,Experiments/experiment_46/113.jpg,Experiments/experiment_46/114.jpg,Experiments/experiment_46/115.jpg,,,left,,False,,0.0,0.0,28.0,28.0,28.0,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02818832_9/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_bed01_blue_2008_gray.jpg,n02818832_0,n02818832_9,fixed,0.893944,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n02883344_-1/img_chair_eames_plastic_armchair_woven_box_2010-3_gray.png,random,flexible,n02818832_0,n02828884_9,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,random,left,Experiments/experiment_46/116.jpg,Experiments/experiment_46/117.jpg,Experiments/experiment_46/118.jpg,Experiments/experiment_46/119.jpg,,,left,"[""left""]",False,,0.0,0.0,29.0,29.0,29.0,1.0,[1.2397000000030403],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02818832_0/img_chair_billiani_doll_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2000_gray.jpg,n03001627_8,n02818832_0,fixed,0.739773,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02818832_0/img_chair_billiani_doll_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2000-3_gray.png,foreground,same as foreground,n03001627_8,n02883344_-1,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,left,Experiments/experiment_46/120.jpg,Experiments/experiment_46/121.jpg,Experiments/experiment_46/122.jpg,Experiments/experiment_46/123.jpg,,,right,"[""right""]",False,,0.0,0.0,30.0,30.0,30.0,1.0,[1.8569000000059077],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n04256520_9/img_buffet_napoleon_iii_sofa_2007_gray.jpg,n02933112_4,n04256520_9,fixed,0.701414,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02883344_-1/img_club_house_italia_nautilus_sofa_woven_box_2007-3_gray.png,random,fixed,n02933112_4,n04256520_9,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,foreground,left,Experiments/experiment_46/124.jpg,Experiments/experiment_46/125.jpg,Experiments/experiment_46/126.jpg,Experiments/experiment_46/127.jpg,,,left,"[""right""]",False,,0.0,0.0,31.0,31.0,31.0,1.0,[1.2290999999939913],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02883344_0/img_club_house_italia_nautilus_sofa_b03_box_2004_gray.jpg,n04256520_4,n02883344_0,fixed,0.758861,n02818832_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_5/n02818832_9/img_b05_db_apps_tech_06_13_composite_bed01_blue_2010-3_gray.png,random,flexible,n04256520_4,n04405907_9,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,random,left,Experiments/experiment_46/128.jpg,Experiments/experiment_46/129.jpg,Experiments/experiment_46/130.jpg,Experiments/experiment_46/131.jpg,,,left,"[""right""]",False,,0.0,0.0,32.0,32.0,32.0,1.0,[1.8607999999969707],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_0/img_woven_box_17th_c._monastery_dining_table_2010_2010_gray.jpg,n02883344_-1,n04379243_0,fixed,0.725846,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_0/img_woven_box_17th_c._monastery_dining_table_2010_2010-3_gray.png,foreground,same as foreground,n02883344_-1,n02933112_-18,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,left,Experiments/experiment_46/132.jpg,Experiments/experiment_46/133.jpg,Experiments/experiment_46/134.jpg,Experiments/experiment_46/135.jpg,,,right,"[""right""]",False,,0.0,0.0,33.0,33.0,33.0,1.0,[1.4162000000029593],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04256520_4/img_microwave_box_club_house_italia_nautilus_sofa_2003_gray.jpg,n02883344_15,n04256520_4,flexible,0.767738,n02828884_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02828884_4/img_glass_table_b05_c-5_classic_series_bench-2012_2013-3_gray.png,random,fixed,n02883344_15,n02818832_3,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,right,Experiments/experiment_46/136.jpg,Experiments/experiment_46/137.jpg,Experiments/experiment_46/138.jpg,Experiments/experiment_46/139.jpg,,,left,"[""left""]",False,,0.0,0.0,34.0,34.0,34.0,1.0,[1.6344000000059395],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n04405907_8/img_sink_base_white_wood_stylized_tv_2012_gray.jpg,n02933112_-2,n04405907_8,flexible,0.823656,n04256520_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_5/img_b02_piano_meridiani_belmondo_bench_sofa_2008-3_gray.png,random,fixed,n02933112_-2,n04405907_5,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_46/140.jpg,Experiments/experiment_46/141.jpg,Experiments/experiment_46/142.jpg,Experiments/experiment_46/143.jpg,,,right,"[""right""]",False,,0.0,0.0,35.0,35.0,35.0,1.0,[1.8539999999999281],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04379243_-7/img_bed01_blue_quatre_dining_table_2014_gray.jpg,n02818832_9,n04379243_-7,fixed,0.715132,n04379243_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04379243_8/img_meridiani_belmondo_bench_sofa_glass_table_2005-3_gray.png,random,fixed,n02818832_9,n04405907_8,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,random,left,Experiments/experiment_46/144.jpg,Experiments/experiment_46/145.jpg,Experiments/experiment_46/146.jpg,Experiments/experiment_46/147.jpg,,,left,"[""left""]",False,,0.0,0.0,36.0,36.0,36.0,1.0,[1.452700000002892],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02933112_-2/img_stylized_tv_sink_base_white_wood_2008_gray.jpg,n04405907_8,n02933112_-2,flexible,0.841658,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n02828884_3/img_b03_box_b04_wood_metal_park_bench_2015-3_gray.png,random,fixed,n04405907_8,n02933112_-2,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,foreground,right,Experiments/experiment_46/148.jpg,Experiments/experiment_46/149.jpg,Experiments/experiment_46/150.jpg,Experiments/experiment_46/151.jpg,,,left,"[""left""]",False,,0.0,0.0,37.0,37.0,37.0,1.0,[2.924600000001419],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n04405907_9/img_samsung_40_uhd_smart_tv_2011_vray_004_2014_gray.jpg,n04405907_5,n04405907_9,flexible,0.780715,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04256520_5/img_b02_piano_meridiani_belmondo_bench_sofa_2002-3_gray.png,random,flexible,n04405907_5,n04405907_9,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,foreground,right,Experiments/experiment_46/152.jpg,Experiments/experiment_46/153.jpg,Experiments/experiment_46/154.jpg,Experiments/experiment_46/155.jpg,,,left,"[""right""]",False,,0.0,0.0,38.0,38.0,38.0,1.0,[1.6370000000000573],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n02818832_3/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_b05_ccm_contemporary_bed_max2013_2014_gray.jpg,n02818832_0,n02818832_3,flexible,0.706731,n04379243_-7,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04379243_-7/img_b05_c-5_classic_series_bench-2012_quatre_dining_table_2006-3_gray.png,random,fixed,n02818832_0,n02818832_3,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_46/156.jpg,Experiments/experiment_46/157.jpg,Experiments/experiment_46/158.jpg,Experiments/experiment_46/159.jpg,,,right,"[""left""]",False,,0.0,0.0,39.0,39.0,39.0,1.0,[1.0547000000029811],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04379243_8/img_17th_c._monastery_dining_table_2010_glass_table_2013_gray.jpg,n04379243_0,n04379243_8,flexible,0.77191,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n04405907_8/img_wood_chair_stylized_tv_2011-3_gray.png,random,flexible,n04379243_0,n03928116_0,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,right,Experiments/experiment_46/160.jpg,Experiments/experiment_46/161.jpg,Experiments/experiment_46/162.jpg,Experiments/experiment_46/163.jpg,,,left,"[""left""]",False,,0.0,0.0,40.0,40.0,40.0,1.0,[2.268899999998439],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04405907_5/img_cgaxis_models_48_26_vray_composite_samsung_40_uhd_smart_tv_2011_2001_gray.jpg,n02933112_-18,n04405907_5,fixed,0.709334,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02933112_-2/img_glass_table_sink_base_white_wood_2004-3_gray.png,random,flexible,n02933112_-18,n04405907_8,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,random,right,Experiments/experiment_46/164.jpg,Experiments/experiment_46/165.jpg,Experiments/experiment_46/166.jpg,Experiments/experiment_46/167.jpg,,,right,"[""right""]",True,left,1.0,0.0,41.0,41.0,41.0,1.0,[2.484200000002943],1.7706,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04379243_-7/img_glass_table_quatre_dining_table_2001_gray.jpg,n04379243_8,n04379243_-7,flexible,0.814393,n04379243_-7,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04379243_-7/img_glass_table_quatre_dining_table_2001-3_gray.png,foreground,same as foreground,n04379243_8,n03928116_0,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,random,left,Experiments/experiment_46/168.jpg,Experiments/experiment_46/169.jpg,Experiments/experiment_46/170.jpg,Experiments/experiment_46/171.jpg,,,right,"[""right""]",False,,0.0,0.0,42.0,42.0,42.0,1.0,[1.7904999999999518],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_0/img_chair_eames_plastic_armchair_b02_piano_2002_gray.jpg,n03001627_9,n03928116_0,flexible,0.773927,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_0/img_chair_eames_plastic_armchair_b02_piano_2002-3_gray.png,foreground,same as foreground,n03001627_9,n02818832_9,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,random,right,Experiments/experiment_46/172.jpg,Experiments/experiment_46/173.jpg,Experiments/experiment_46/174.jpg,Experiments/experiment_46/175.jpg,,,right,"[""left""]",False,,0.0,0.0,43.0,43.0,43.0,1.0,[2.5162999999970452],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n04256520_4/img_samsung_40_uhd_smart_tv_2011_club_house_italia_nautilus_sofa_2009_gray.jpg,n04405907_5,n04256520_4,fixed,0.718263,n02828884_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02828884_4/img_glass_table_b05_c-5_classic_series_bench-2012_2004-3_gray.png,random,flexible,n04405907_5,n02828884_3,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,random,left,Experiments/experiment_46/176.jpg,Experiments/experiment_46/177.jpg,Experiments/experiment_46/178.jpg,Experiments/experiment_46/179.jpg,,,right,"[""right""]",False,,0.0,0.0,44.0,44.0,44.0,1.0,[1.5281000000014728],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04256520_9/img_b03_box_napoleon_iii_sofa_2002_gray.jpg,n02883344_0,n04256520_9,flexible,0.757404,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n04256520_9/img_b03_box_napoleon_iii_sofa_2002-3_gray.png,foreground,same as foreground,n02883344_0,n04256520_9,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,foreground,left,Experiments/experiment_46/180.jpg,Experiments/experiment_46/181.jpg,Experiments/experiment_46/182.jpg,Experiments/experiment_46/183.jpg,,,left,"[""right""]",False,,0.0,0.0,45.0,45.0,45.0,1.0,[1.0405000000000655],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_0/img_b04_wood_metal_park_bench_b02_piano_2006_gray.jpg,n02828884_3,n03928116_0,flexible,0.742152,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_0/img_woven_box_b03_box_2000-3_gray.png,random,flexible,n02828884_3,n03928116_0,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,left,Experiments/experiment_46/184.jpg,Experiments/experiment_46/185.jpg,Experiments/experiment_46/186.jpg,Experiments/experiment_46/187.jpg,,,right,"[""left""]",False,,0.0,0.0,46.0,46.0,46.0,1.0,[0.9132999999970934],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_9/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_vray_004_2015_gray.jpg,n02818832_0,n04405907_9,fixed,0.794826,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_9/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_vray_004_2015-3_gray.png,foreground,same as foreground,n02818832_0,n04405907_9,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,foreground,left,Experiments/experiment_46/188.jpg,Experiments/experiment_46/189.jpg,Experiments/experiment_46/190.jpg,Experiments/experiment_46/191.jpg,,,left,"[""right""]",False,,0.0,0.0,47.0,47.0,47.0,1.0,[1.7611000000015338],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_0/img_b05_c-5_classic_series_bench-2012_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2012_gray.jpg,n02828884_4,n02818832_0,flexible,0.701139,n02818832_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_0/img_b05_c-5_classic_series_bench-2012_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2012-3_gray.png,foreground,same as foreground,n02828884_4,n02818832_0,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,left,Experiments/experiment_46/192.jpg,Experiments/experiment_46/193.jpg,Experiments/experiment_46/194.jpg,Experiments/experiment_46/195.jpg,,,left,"[""right""]",True,left,1.0,0.0,48.0,48.0,48.0,1.0,[1.166600000001381],1.9688,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02933112_-2/img_b02_piano_sink_base_white_wood_2002_gray.jpg,n03928116_0,n02933112_-2,fixed,0.86631,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02933112_-2/img_b02_piano_sink_base_white_wood_2002-3_gray.png,foreground,same as foreground,n03928116_0,n02933112_4,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,right,Experiments/experiment_46/196.jpg,Experiments/experiment_46/197.jpg,Experiments/experiment_46/198.jpg,Experiments/experiment_46/199.jpg,,,right,"[""right""]",False,,0.0,0.0,49.0,49.0,49.0,1.0,[1.3391000000015083],,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,2023-04-03_19h12.44.597,Occlusion_Psychophysics,2022.1.4,Win32,60.0024001,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n03928116_4/img_microwave_box_dp_33_b_2013__vray_2007_gray.jpg,n02883344_15,n03928116_4,fixed,0.720907,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_4/img_cgaxis_models_48_26_vray_composite_buffet_2014-3_gray.png,random,flexible,n02883344_15,n03928116_10,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,random,left,Experiments/experiment_46/200.jpg,Experiments/experiment_46/201.jpg,Experiments/experiment_46/202.jpg,Experiments/experiment_46/203.jpg,,,right,"[""left""]",False,,0.0,0.0,50.0,50.0,50.0,1.0,[1.0121999999955733],,,,,,
