in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Attention_check.rt,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2008_gray.jpg,n04405907_8,n02883344_-1,flexible,0.714154,n02883344_-1,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2008-3_gray.png,foreground,same as foreground,n04405907_8,n03001627_9,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,random,right,Experiments/experiment_16/1144.jpg,Experiments/experiment_16/1145.jpg,Experiments/experiment_16/1146.jpg,Experiments/experiment_16/1147.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""right""]",[0.5399000000954857],False,,0.0,,0.0,86.0,86.0,86.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02818832_9/img_meridiani_belmondo_bench_sofa_bed01_blue_2001_gray.jpg,n04256520_5,n02818832_9,flexible,0.776434,n02818832_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02818832_9/img_meridiani_belmondo_bench_sofa_bed01_blue_2001-3_gray.png,foreground,same as foreground,n04256520_5,n02933112_-2,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,random,right,Experiments/experiment_16/1148.jpg,Experiments/experiment_16/1149.jpg,Experiments/experiment_16/1150.jpg,Experiments/experiment_16/1151.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.630300000190573],False,,0.0,,0.0,87.0,87.0,87.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_0/img_dp_33_b_2013__vray_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2012_gray.jpg,n03928116_4,n02818832_0,fixed,0.77405,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_-2/img_cgaxis_models_48_26_vray_composite_sink_base_white_wood_2001-3_gray.png,random,flexible,n03928116_4,n04379243_-7,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,right,Experiments/experiment_16/1152.jpg,Experiments/experiment_16/1153.jpg,Experiments/experiment_16/1154.jpg,Experiments/experiment_16/1155.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.7490000000000236],False,,0.0,,0.0,88.0,88.0,88.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n03928116_0/img_meridiani_belmondo_bench_sofa_b02_piano_2009_gray.jpg,n04256520_5,n03928116_0,flexible,0.708782,n04379243_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04379243_0/img_napoleon_iii_sofa_17th_c._monastery_dining_table_2010_2007-3_gray.png,random,flexible,n04256520_5,n03928116_0,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,left,Experiments/experiment_16/1156.jpg,Experiments/experiment_16/1157.jpg,Experiments/experiment_16/1158.jpg,Experiments/experiment_16/1159.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.5907000000477183],False,,0.0,,0.0,89.0,89.0,89.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n03928116_0/img_b05_c-5_classic_series_bench-2012_b02_piano_2015_gray.jpg,n02828884_4,n03928116_0,flexible,0.733791,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n03928116_0/img_b05_c-5_classic_series_bench-2012_b02_piano_2015-3_gray.png,foreground,same as foreground,n02828884_4,n02828884_9,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,random,left,Experiments/experiment_16/1160.jpg,Experiments/experiment_16/1161.jpg,Experiments/experiment_16/1162.jpg,Experiments/experiment_16/1163.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.6502000000477892],False,,0.0,,0.0,90.0,90.0,90.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n04256520_4/img_samsung_40_uhd_smart_tv_2011_club_house_italia_nautilus_sofa_2005_gray.jpg,n04405907_5,n04256520_4,flexible,0.744981,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04256520_9/img_17th_c._monastery_dining_table_2010_napoleon_iii_sofa_2008-3_gray.png,random,flexible,n04405907_5,n04256520_4,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,foreground,right,Experiments/experiment_16/1164.jpg,Experiments/experiment_16/1165.jpg,Experiments/experiment_16/1166.jpg,Experiments/experiment_16/1167.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6581999998093124],False,,0.0,,0.0,91.0,91.0,91.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02818832_9/img_b04_wood_metal_park_bench_bed01_blue_2003_gray.jpg,n02828884_3,n02818832_9,fixed,0.736404,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02818832_9/img_b04_wood_metal_park_bench_bed01_blue_2003-3_gray.png,foreground,same as foreground,n02828884_3,n03001627_-2,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,random,left,Experiments/experiment_16/1168.jpg,Experiments/experiment_16/1169.jpg,Experiments/experiment_16/1170.jpg,Experiments/experiment_16/1171.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6354999999998654],False,,0.0,,0.0,92.0,92.0,92.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02933112_-18/img_b04_wood_metal_park_bench_cgaxis_models_48_26_vray_composite_2014_gray.jpg,n02828884_3,n02933112_-18,flexible,0.832386,n04405907_5,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04405907_5/img_woven_box_samsung_40_uhd_smart_tv_2011_2000-3_gray.png,random,fixed,n02828884_3,n02933112_-18,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,foreground,right,Experiments/experiment_16/1172.jpg,Experiments/experiment_16/1173.jpg,Experiments/experiment_16/1174.jpg,Experiments/experiment_16/1175.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5590999999046744],False,,0.0,,0.0,93.0,93.0,93.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2005_gray.jpg,n03928116_0,n02883344_15,fixed,0.813693,n04379243_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04379243_0/img_microwave_box_17th_c._monastery_dining_table_2010_2003-3_gray.png,random,flexible,n03928116_0,n03001627_8,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,random,left,Experiments/experiment_16/1176.jpg,Experiments/experiment_16/1177.jpg,Experiments/experiment_16/1178.jpg,Experiments/experiment_16/1179.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5164000000954729],True,right,1.0,0.9759,0.0,94.0,94.0,94.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n03928116_10/img_17th_c._monastery_dining_table_2010_ydp_103_r_2012__vray_2014_gray.jpg,n04379243_0,n03928116_10,flexible,0.77289,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n03928116_10/img_17th_c._monastery_dining_table_2010_ydp_103_r_2012__vray_2014-3_gray.png,foreground,same as foreground,n04379243_0,n02933112_-18,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,left,Experiments/experiment_16/1180.jpg,Experiments/experiment_16/1181.jpg,Experiments/experiment_16/1182.jpg,Experiments/experiment_16/1183.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6862999999523254],False,,0.0,,0.0,95.0,95.0,95.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_5/img_meridiani_belmondo_bench_sofa_samsung_40_uhd_smart_tv_2011_2006_gray.jpg,n04256520_5,n04405907_5,fixed,0.84128,n04256520_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n04256520_4/img_b05_ccm_contemporary_bed_max2013_club_house_italia_nautilus_sofa_2014-3_gray.png,random,fixed,n04256520_5,n02828884_3,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,random,left,Experiments/experiment_16/1184.jpg,Experiments/experiment_16/1185.jpg,Experiments/experiment_16/1186.jpg,Experiments/experiment_16/1187.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.9785999999046453],False,,0.0,,0.0,96.0,96.0,96.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02818832_3/img_dp_33_b_2013__vray_b05_ccm_contemporary_bed_max2013_2013_gray.jpg,n03928116_4,n02818832_3,fixed,0.727192,n02818832_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02818832_9/img_stylized_tv_bed01_blue_2007-3_gray.png,random,flexible,n03928116_4,n02818832_3,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,left,Experiments/experiment_16/1188.jpg,Experiments/experiment_16/1189.jpg,Experiments/experiment_16/1190.jpg,Experiments/experiment_16/1191.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[1.419399999856978],False,,0.0,,0.0,97.0,97.0,97.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04405907_8/img_microwave_box_stylized_tv_2000_gray.jpg,n02883344_15,n04405907_8,flexible,0.737343,n04379243_-7,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n04379243_-7/img_woven_box_quatre_dining_table_2012-3_gray.png,random,fixed,n02883344_15,n04405907_8,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,right,Experiments/experiment_16/1192.jpg,Experiments/experiment_16/1193.jpg,Experiments/experiment_16/1194.jpg,Experiments/experiment_16/1195.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6105000000000018],False,,0.0,,0.0,98.0,98.0,98.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n04256520_5/img_glass_table_meridiani_belmondo_bench_sofa_2013_gray.jpg,n04379243_8,n04256520_5,fixed,0.753057,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n03928116_0/img_club_house_italia_nautilus_sofa_b02_piano_2014-3_gray.png,random,flexible,n04379243_8,n02883344_15,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,random,right,Experiments/experiment_16/1196.jpg,Experiments/experiment_16/1197.jpg,Experiments/experiment_16/1198.jpg,Experiments/experiment_16/1199.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.6100999999046053],False,,0.0,,0.0,99.0,99.0,99.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n04256520_4/img_buffet_club_house_italia_nautilus_sofa_2011_gray.jpg,n02933112_4,n04256520_4,flexible,0.743409,n04256520_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04256520_5/img_bed01_blue_meridiani_belmondo_bench_sofa_2007-3_gray.png,random,flexible,n02933112_4,n03928116_4,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,left,Experiments/experiment_16/1200.jpg,Experiments/experiment_16/1201.jpg,Experiments/experiment_16/1202.jpg,Experiments/experiment_16/1203.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[1.2687000000476019],False,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02818832_3/img_cgaxis_models_48_26_vray_composite_b05_ccm_contemporary_bed_max2013_2006_gray.jpg,n02933112_-18,n02818832_3,flexible,0.806749,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_5/n03928116_0/img_b05_db_apps_tech_06_13_composite_b02_piano_2015-3_gray.png,random,fixed,n02933112_-18,n03928116_4,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,random,right,Experiments/experiment_16/1204.jpg,Experiments/experiment_16/1205.jpg,Experiments/experiment_16/1206.jpg,Experiments/experiment_16/1207.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[1.762799999952449],False,,0.0,,0.0,1.0,1.0,1.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_-1/img_glass_table_woven_box_2013_gray.jpg,n04379243_8,n02883344_-1,fixed,0.73144,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02883344_-1/img_glass_table_woven_box_2013-3_gray.png,foreground,same as foreground,n04379243_8,n02883344_-1,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_16/1208.jpg,Experiments/experiment_16/1209.jpg,Experiments/experiment_16/1210.jpg,Experiments/experiment_16/1211.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[1.028099999904498],False,,0.0,,0.0,2.0,2.0,2.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n03001627_8/img_wood_chair_chair_billiani_doll_2012_gray.jpg,n03001627_-2,n03001627_8,flexible,0.749072,n03001627_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n03001627_8/img_wood_chair_chair_billiani_doll_2012-3_gray.png,foreground,same as foreground,n03001627_-2,n02883344_-1,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,left,Experiments/experiment_16/1212.jpg,Experiments/experiment_16/1213.jpg,Experiments/experiment_16/1214.jpg,Experiments/experiment_16/1215.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""left""]",[1.4629000000954875],False,,0.0,,0.0,3.0,3.0,3.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n03928116_4/img_b03_box_dp_33_b_2013__vray_2000_gray.jpg,n02883344_0,n03928116_4,flexible,0.729151,n03928116_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_0/n03928116_4/img_b03_box_dp_33_b_2013__vray_2000-3_gray.png,foreground,same as foreground,n02883344_0,n04379243_8,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,left,Experiments/experiment_16/1216.jpg,Experiments/experiment_16/1217.jpg,Experiments/experiment_16/1218.jpg,Experiments/experiment_16/1219.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.7992000000476764],False,,0.0,,0.0,4.0,4.0,4.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2006_gray.jpg,n02883344_-1,n02828884_3,flexible,0.700541,n02828884_3,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02828884_3/img_woven_box_b04_wood_metal_park_bench_2006-3_gray.png,foreground,same as foreground,n02883344_-1,n02828884_3,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_16/1220.jpg,Experiments/experiment_16/1221.jpg,Experiments/experiment_16/1222.jpg,Experiments/experiment_16/1223.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.7675999999046326],False,,0.0,,0.0,5.0,5.0,5.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02933112_4/img_meridiani_belmondo_bench_sofa_buffet_2005_gray.jpg,n04256520_5,n02933112_4,flexible,0.72196,n02933112_4,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02933112_4/img_meridiani_belmondo_bench_sofa_buffet_2005-3_gray.png,foreground,same as foreground,n04256520_5,n02933112_4,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,left,Experiments/experiment_16/1224.jpg,Experiments/experiment_16/1225.jpg,Experiments/experiment_16/1226.jpg,Experiments/experiment_16/1227.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[0.5154000000952692],False,,0.0,,0.0,6.0,6.0,6.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04405907_8/img_microwave_box_stylized_tv_2010_gray.jpg,n02883344_15,n04405907_8,flexible,0.781101,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n04405907_8/img_microwave_box_stylized_tv_2010-3_gray.png,foreground,same as foreground,n02883344_15,n04405907_8,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,foreground,left,Experiments/experiment_16/1228.jpg,Experiments/experiment_16/1229.jpg,Experiments/experiment_16/1230.jpg,Experiments/experiment_16/1231.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.6104000000952965],False,,0.0,,0.0,7.0,7.0,7.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n03928116_4/img_b05_ccm_contemporary_bed_max2013_dp_33_b_2013__vray_2006_gray.jpg,n02818832_3,n03928116_4,fixed,0.747309,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_5/img_meridiani_belmondo_bench_sofa_samsung_40_uhd_smart_tv_2011_2005-3_gray.png,random,flexible,n02818832_3,n03928116_4,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,foreground,right,Experiments/experiment_16/1232.jpg,Experiments/experiment_16/1233.jpg,Experiments/experiment_16/1234.jpg,Experiments/experiment_16/1235.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,left,"[""left""]",[1.188400000095271],False,,0.0,,0.0,8.0,8.0,8.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n04405907_5/img_chair_billiani_doll_samsung_40_uhd_smart_tv_2011_2001_gray.jpg,n03001627_8,n04405907_5,fixed,0.722155,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_-1/img_stylized_tv_woven_box_2007-3_gray.png,random,fixed,n03001627_8,n04405907_5,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,left,Experiments/experiment_16/1236.jpg,Experiments/experiment_16/1237.jpg,Experiments/experiment_16/1238.jpg,Experiments/experiment_16/1239.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.7254000000953056],False,,0.0,,0.0,9.0,9.0,9.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_8/img_meridiani_belmondo_bench_sofa_stylized_tv_2014_gray.jpg,n04256520_5,n04405907_8,flexible,0.735784,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n04405907_8/img_meridiani_belmondo_bench_sofa_stylized_tv_2014-3_gray.png,foreground,same as foreground,n04256520_5,n04405907_5,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_16/1240.jpg,Experiments/experiment_16/1241.jpg,Experiments/experiment_16/1242.jpg,Experiments/experiment_16/1243.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.8412000000475928],False,,0.0,,0.0,10.0,10.0,10.0,1.0,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02883344_-1/img_bed01_blue_woven_box_2014_gray.jpg,n02818832_9,n02883344_-1,flexible,0.763115,n02883344_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_0/img_woven_box_b03_box_2008-3_gray.png,random,fixed,n02818832_9,n02883344_-1,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_16/1244.jpg,Experiments/experiment_16/1245.jpg,Experiments/experiment_16/1246.jpg,Experiments/experiment_16/1247.jpg,976,1,2023-05-26_14h36.31.004,Occlusion_Psychophysics,2022.1.4,Win32,143.9055979,,,right,"[""right""]",[0.67770000004748],True,left,1.0,0.8737,0.0,11.0,11.0,11.0,1.0,,,,,
