in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,End_tutorial.keys,End_tutorial.rt,Tutorial_loop.thisRepN,Tutorial_loop.thisTrialN,Tutorial_loop.thisN,Tutorial_loop.thisIndex,Tutorial_loop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02818832_9/img_ydp_103_r_2012__vray_bed01_blue_2012_gray.jpg,n03928116_10,n02818832_9,fixed,0.723581,n02883344_15,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02883344_15/img_cr-96_bench_microwave_box_2004-3_gray.png,random,flexible,n03928116_10,n02883344_0,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,left,Experiments/experiment_17/664.jpg,Experiments/experiment_17/665.jpg,Experiments/experiment_17/666.jpg,Experiments/experiment_17/667.jpg,,,right,"[""right""]",[0.8907000002861878],False,,0.0,0.0,66.0,66.0,66.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04405907_8/img_cgaxis_models_48_26_vray_composite_stylized_tv_2009_gray.jpg,n02933112_-18,n04405907_8,fixed,0.839479,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n04405907_8/img_cgaxis_models_48_26_vray_composite_stylized_tv_2009-3_gray.png,foreground,same as foreground,n02933112_-18,n04379243_0,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,left,Experiments/experiment_17/668.jpg,Experiments/experiment_17/669.jpg,Experiments/experiment_17/670.jpg,Experiments/experiment_17/671.jpg,,,left,"[""left""]",[0.5918000001909149],False,,0.0,0.0,67.0,67.0,67.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_5/n02828884_3/img_meridiani_belmondo_bench_sofa_b04_wood_metal_park_bench_2011_gray.jpg,n04256520_5,n02828884_3,fixed,0.707057,n04256520_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04256520_9/img_b05_c-5_classic_series_bench-2012_napoleon_iii_sofa_2014-3_gray.png,random,fixed,n04256520_5,n02828884_3,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_17/672.jpg,Experiments/experiment_17/673.jpg,Experiments/experiment_17/674.jpg,Experiments/experiment_17/675.jpg,,,right,"[""right""]",[1.1446999998092906],False,,0.0,0.0,68.0,68.0,68.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04256520_9/img_b04_wood_metal_park_bench_napoleon_iii_sofa_2009_gray.jpg,n02828884_3,n04256520_9,flexible,0.740991,n04256520_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04256520_9/img_b04_wood_metal_park_bench_napoleon_iii_sofa_2009-3_gray.png,foreground,same as foreground,n02828884_3,n04256520_4,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,random,left,Experiments/experiment_17/676.jpg,Experiments/experiment_17/677.jpg,Experiments/experiment_17/678.jpg,Experiments/experiment_17/679.jpg,,,right,"[""left""]",[0.7221999998091633],False,,0.0,0.0,69.0,69.0,69.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02883344_-1/img_cr-96_bench_woven_box_2011_gray.jpg,n02828884_9,n02883344_-1,fixed,0.785472,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_0/n04405907_5/img_b03_the_sofa_and_chair_company_-_stanley_bed_2014_samsung_40_uhd_smart_tv_2011_2001-3_gray.png,random,flexible,n02828884_9,n02883344_-1,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,left,Experiments/experiment_17/680.jpg,Experiments/experiment_17/681.jpg,Experiments/experiment_17/682.jpg,Experiments/experiment_17/683.jpg,,,left,"[""left""]",[0.790099999904669],False,,0.0,0.0,70.0,70.0,70.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02933112_4/img_dp_33_b_2013__vray_buffet_2009_gray.jpg,n03928116_4,n02933112_4,fixed,0.739038,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02818832_0/img_bed01_blue_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2014-3_gray.png,random,fixed,n03928116_4,n02933112_4,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,right,Experiments/experiment_17/684.jpg,Experiments/experiment_17/685.jpg,Experiments/experiment_17/686.jpg,Experiments/experiment_17/687.jpg,,,right,"[""right""]",[0.6245999999046035],False,,0.0,0.0,71.0,71.0,71.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04405907_9/img_ydp_103_r_2012__vray_vray_004_2008_gray.jpg,n03928116_10,n04405907_9,flexible,0.727322,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04405907_9/img_ydp_103_r_2012__vray_vray_004_2008-3_gray.png,foreground,same as foreground,n03928116_10,n02933112_4,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,right,Experiments/experiment_17/688.jpg,Experiments/experiment_17/689.jpg,Experiments/experiment_17/690.jpg,Experiments/experiment_17/691.jpg,,,left,"[""left""]",[0.8605000000000018],True,right,1.0,0.0,72.0,72.0,72.0,1.0,0.8686,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04405907_5/img_b04_wood_metal_park_bench_samsung_40_uhd_smart_tv_2011_2011_gray.jpg,n02828884_3,n04405907_5,fixed,0.856708,n02883344_15,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_15/img_stylized_tv_microwave_box_2009-3_gray.png,random,fixed,n02828884_3,n02933112_4,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,random,right,Experiments/experiment_17/692.jpg,Experiments/experiment_17/693.jpg,Experiments/experiment_17/694.jpg,Experiments/experiment_17/695.jpg,,,left,"[""left""]",[1.9498000001906348],False,,0.0,0.0,73.0,73.0,73.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02883344_15/img_cr-96_bench_microwave_box_2008_gray.jpg,n02828884_9,n02883344_15,fixed,0.816867,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02933112_-2/img_napoleon_iii_sofa_sink_base_white_wood_2012-3_gray.png,random,flexible,n02828884_9,n02883344_15,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_15_gray.jpg,foreground,left,Experiments/experiment_17/696.jpg,Experiments/experiment_17/697.jpg,Experiments/experiment_17/698.jpg,Experiments/experiment_17/699.jpg,,,right,"[""right""]",[0.741400000095382],True,right,1.0,0.0,74.0,74.0,74.0,1.0,0.8155,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04379243_-7/img_b05_c-5_classic_series_bench-2012_quatre_dining_table_2011_gray.jpg,n02828884_4,n04379243_-7,fixed,0.84459,n03928116_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_9/n03928116_0/img_chair_eames_plastic_armchair_b02_piano_2010-3_gray.png,random,flexible,n02828884_4,n02883344_-1,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_17/700.jpg,Experiments/experiment_17/701.jpg,Experiments/experiment_17/702.jpg,Experiments/experiment_17/703.jpg,,,left,"[""left""]",[2.0450999999045507],False,,0.0,0.0,75.0,75.0,75.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02933112_-18/img_17th_c._monastery_dining_table_2010_cgaxis_models_48_26_vray_composite_2006_gray.jpg,n04379243_0,n02933112_-18,fixed,0.708601,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02933112_-18/img_17th_c._monastery_dining_table_2010_cgaxis_models_48_26_vray_composite_2006-3_gray.png,foreground,same as foreground,n04379243_0,n02933112_-18,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,foreground,right,Experiments/experiment_17/704.jpg,Experiments/experiment_17/705.jpg,Experiments/experiment_17/706.jpg,Experiments/experiment_17/707.jpg,,,left,"[""left""]",[0.5239999999998872],False,,0.0,0.0,76.0,76.0,76.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_0/img_ydp_103_r_2012__vray_b03_box_2012_gray.jpg,n03928116_10,n02883344_0,fixed,0.783046,n02883344_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n02883344_0/img_ydp_103_r_2012__vray_b03_box_2012-3_gray.png,foreground,same as foreground,n03928116_10,n02933112_-18,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,left,Experiments/experiment_17/708.jpg,Experiments/experiment_17/709.jpg,Experiments/experiment_17/710.jpg,Experiments/experiment_17/711.jpg,,,right,"[""right""]",[0.6407999997138631],False,,0.0,0.0,77.0,77.0,77.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02933112_4/img_dp_33_b_2013__vray_buffet_2015_gray.jpg,n03928116_4,n02933112_4,fixed,0.758389,n02933112_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_4/n02933112_4/img_dp_33_b_2013__vray_buffet_2015-3_gray.png,foreground,same as foreground,n03928116_4,n02933112_4,Stimuli/canonical view 2/img_n03928116_4_gray.jpg,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,foreground,right,Experiments/experiment_17/712.jpg,Experiments/experiment_17/713.jpg,Experiments/experiment_17/714.jpg,Experiments/experiment_17/715.jpg,,,right,"[""right""]",[0.6924999999998818],True,right,1.0,0.0,78.0,78.0,78.0,1.0,0.6493,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n04405907_5/img_stylized_tv_samsung_40_uhd_smart_tv_2011_2007_gray.jpg,n04405907_8,n04405907_5,flexible,0.702814,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_10/n04405907_9/img_ydp_103_r_2012__vray_vray_004_2008-3_gray.png,random,fixed,n04405907_8,n04405907_5,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,foreground,left,Experiments/experiment_17/716.jpg,Experiments/experiment_17/717.jpg,Experiments/experiment_17/718.jpg,Experiments/experiment_17/719.jpg,,,left,"[""right""]",[1.256400000095482],False,,0.0,0.0,79.0,79.0,79.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_8/n02883344_15/img_chair_billiani_doll_microwave_box_2008_gray.jpg,n03001627_8,n02883344_15,flexible,0.825938,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n04405907_9/img_napoleon_iii_sofa_vray_004_2005-3_gray.png,random,flexible,n03001627_8,n04405907_5,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,right,Experiments/experiment_17/720.jpg,Experiments/experiment_17/721.jpg,Experiments/experiment_17/722.jpg,Experiments/experiment_17/723.jpg,,,right,"[""right""]",[0.7066000003815134],False,,0.0,0.0,80.0,80.0,80.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_-1/img_buffet_woven_box_2014_gray.jpg,n02933112_4,n02883344_-1,fixed,0.742624,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_4/n02883344_-1/img_buffet_woven_box_2014-3_gray.png,foreground,same as foreground,n02933112_4,n04256520_4,Stimuli/canonical view 2/img_n02933112_4_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,random,right,Experiments/experiment_17/724.jpg,Experiments/experiment_17/725.jpg,Experiments/experiment_17/726.jpg,Experiments/experiment_17/727.jpg,,,left,"[""left""]",[0.6884999999999764],False,,0.0,0.0,81.0,81.0,81.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_-1/img_17th_c._monastery_dining_table_2010_woven_box_2005_gray.jpg,n04379243_0,n02883344_-1,fixed,0.820767,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02883344_-1/img_17th_c._monastery_dining_table_2010_woven_box_2005-3_gray.png,foreground,same as foreground,n04379243_0,n02883344_-1,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,foreground,right,Experiments/experiment_17/728.jpg,Experiments/experiment_17/729.jpg,Experiments/experiment_17/730.jpg,Experiments/experiment_17/731.jpg,,,left,"[""left""]",[0.7605000000000928],False,,0.0,0.0,82.0,82.0,82.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n02883344_15/img_b02_piano_microwave_box_2015_gray.jpg,n03928116_0,n02883344_15,fixed,0.802843,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04070727_5/n04405907_8/img_b05_db_apps_tech_06_13_composite_stylized_tv_2011-3_gray.png,random,fixed,n03928116_0,n03001627_9,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n03001627_9_gray.jpg,random,left,Experiments/experiment_17/732.jpg,Experiments/experiment_17/733.jpg,Experiments/experiment_17/734.jpg,Experiments/experiment_17/735.jpg,,,right,"[""right""]",[0.5690999999046653],False,,0.0,0.0,83.0,83.0,83.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_0/img_b04_wood_metal_park_bench_b02_piano_2010_gray.jpg,n02828884_3,n03928116_0,flexible,0.751115,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_3/n04405907_8/img_b05_ccm_contemporary_bed_max2013_stylized_tv_2007-3_gray.png,random,fixed,n02828884_3,n04256520_4,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,random,left,Experiments/experiment_17/736.jpg,Experiments/experiment_17/737.jpg,Experiments/experiment_17/738.jpg,Experiments/experiment_17/739.jpg,,,left,"[""left""]",[0.5460999999047544],False,,0.0,0.0,84.0,84.0,84.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_0/img_stylized_tv_b03_box_2001_gray.jpg,n04405907_8,n02883344_0,fixed,0.756574,n02883344_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02883344_0/img_stylized_tv_b03_box_2001-3_gray.png,foreground,same as foreground,n04405907_8,n02933112_-18,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,random,left,Experiments/experiment_17/740.jpg,Experiments/experiment_17/741.jpg,Experiments/experiment_17/742.jpg,Experiments/experiment_17/743.jpg,,,right,"[""right""]",[0.7732000002861241],False,,0.0,0.0,85.0,85.0,85.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n03928116_0/img_woven_box_b02_piano_2001_gray.jpg,n02883344_-1,n03928116_0,flexible,0.710277,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n02933112_-18/img_bed01_blue_cgaxis_models_48_26_vray_composite_2001-3_gray.png,random,fixed,n02883344_-1,n02883344_0,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,random,left,Experiments/experiment_17/744.jpg,Experiments/experiment_17/745.jpg,Experiments/experiment_17/746.jpg,Experiments/experiment_17/747.jpg,,,left,"[""right""]",[0.6374999999998181],False,,0.0,0.0,86.0,86.0,86.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_3/img_b05_c-5_classic_series_bench-2012_b05_ccm_contemporary_bed_max2013_2015_gray.jpg,n02828884_4,n02818832_3,fixed,0.743157,n02818832_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02818832_3/img_b05_c-5_classic_series_bench-2012_b05_ccm_contemporary_bed_max2013_2015-3_gray.png,foreground,same as foreground,n02828884_4,n04379243_-7,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,right,Experiments/experiment_17/748.jpg,Experiments/experiment_17/749.jpg,Experiments/experiment_17/750.jpg,Experiments/experiment_17/751.jpg,,,left,"[""left""]",[0.6436000003814115],False,,0.0,0.0,87.0,87.0,87.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n04256520_4/img_sink_base_white_wood_club_house_italia_nautilus_sofa_2001_gray.jpg,n02933112_-2,n04256520_4,fixed,0.71448,n04256520_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n04256520_4/img_sink_base_white_wood_club_house_italia_nautilus_sofa_2001-3_gray.png,foreground,same as foreground,n02933112_-2,n04256520_4,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,foreground,left,Experiments/experiment_17/752.jpg,Experiments/experiment_17/753.jpg,Experiments/experiment_17/754.jpg,Experiments/experiment_17/755.jpg,,,right,"[""right""]",[0.7950000000000728],False,,0.0,0.0,88.0,88.0,88.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02818832_9/img_stylized_tv_bed01_blue_2000_gray.jpg,n04405907_8,n02818832_9,flexible,0.709434,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02828884_3/img_vray_004_b04_wood_metal_park_bench_2010-3_gray.png,random,fixed,n04405907_8,n04379243_8,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,random,right,Experiments/experiment_17/756.jpg,Experiments/experiment_17/757.jpg,Experiments/experiment_17/758.jpg,Experiments/experiment_17/759.jpg,,,right,"[""left""]",[1.1147000002861205],False,,0.0,0.0,89.0,89.0,89.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,985,1,2023-04-17_18h50.51.056,Occlusion_Psychophysics,2022.1.4,Linux x86_64,59.9880024,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_-7/n02818832_0/img_quatre_dining_table_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2004_gray.jpg,n04379243_-7,n02818832_0,flexible,0.765829,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-18/n02933112_-2/img_cgaxis_models_48_26_vray_composite_sink_base_white_wood_2008-3_gray.png,random,fixed,n04379243_-7,n04405907_5,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_17/760.jpg,Experiments/experiment_17/761.jpg,Experiments/experiment_17/762.jpg,Experiments/experiment_17/763.jpg,,,right,"[""left""]",[0.989300000190724],False,,0.0,0.0,90.0,90.0,90.0,1.0,,,,,,
